Site,Constituent,C_wo_units,STORET,Units,Max,DateOfMax,Methods,DL min,DL max,Nr. Non-Detects,Count,Date Range,Detection Rate,Action,Notes
100832,2-Methylnaphthalene (ug/L),2-Methylnaphthalene,77416,ug/L,5.0,2018-02-07,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 625 SIM' 'EPA 625'],0.19,5.0,16,16,2018-2022,0.0,Reduce frequency,All samples are ND
100832,2-Methylphenol (ug/L),2-Methylphenol,A-046,ug/L,1.0,2022-02-14,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 625 SIM'],0.95,1.0,20,20,2019-2022,0.0,Reduce frequency,All samples are ND
100832,2-Nitroaniline (ug/L),2-Nitroaniline,78142,ug/L,10.0,2018-02-07,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 625 SIM' 'EPA 625'],4.8,10.0,16,16,2018-2022,0.0,Reduce frequency,All samples are ND
100832,2-Nitrophenol (ug/L),2-Nitrophenol,34591,ug/L,9.6,2022-10-19,['625.1' '625.1 SIM' 'EPA 625.1 SIM' 'EPA 625 SIM' 'EPA 625'],0.95,9.6,60,60,2013-2022,0.0,Reduce frequency,All samples are ND
100832,2-Chloronaphthalene (ug/L),2-Chloronaphthalene,34581,ug/L,9.6,2022-10-19,['625.1' '625.1 SIM' 'EPA 625.1 SIM' 'EPA 625 SIM' 'EPA 625'],0.19,9.6,18,18,2018-2022,0.0,Reduce frequency,All samples are ND
100832,"1,4-Dioxane (ug/L)","1,4-Dioxane",A-032,ug/L,1.0,2022-10-19,['522' 'EPA 522'],0.99,1.0,16,16,2018-2022,0.0,Reduce frequency,All samples are ND
100832,"2,2-Dichloropropane (ug/L)","2,2-Dichloropropane",77170,ug/L,0.5,2022-06-16,['524.2' 'EPA 524.2'],0.5,0.5,58,58,2013-2022,0.0,Reduce frequency,All samples are ND
100832,"1,3-Dichloropropane (ug/L)","1,3-Dichloropropane",77173,ug/L,0.5,2022-06-16,['524.2' 'EPA 524.2'],0.5,0.5,58,58,2013-2022,0.0,Reduce frequency,All samples are ND
100832,"1,3-Dichloropropene (Total) (ug/L)","1,3-Dichloropropene (Total)",34561,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2'],0.5,0.5,60,60,2013-2022,0.0,Reduce frequency,All samples are ND
100832,3-Hydroxycarbofuran (ug/L),3-Hydroxycarbofuran,A-021,ug/L,0.5,2018-10-04,['EPA 531.2'],0.5,0.5,3,3,2018-2018,0.0,Keep same frequency,Three or fewer samples
100832,4-nonylphenol  (semi quantitative) (ng/L),4-nonylphenol  (semi quantitative),WRD120,ng/L,100.0,2015-04-14,['LC-MS-MS'],100.0,100.0,1,1,2015-2015,0.0,Keep same frequency,Three or fewer samples
100832,4-tert-octylphenol (ng/L),4-tert-octylphenol,WRD90,ng/L,50.0,2015-04-14,['LC-MS-MS'],50.0,50.0,1,1,2015-2015,0.0,Keep same frequency,Three or fewer samples
100832,48 Hour Total Coliform (PW),48 Hour Total Coliform,31506,PW,1.0,2022-04-07,['SM 9223B'],1.0,1.0,2,2,2022-2022,0.0,Keep same frequency,Three or fewer samples
100832,9CI-PF3ONS (ug/L),9CI-PF3ONS,C2816,ug/L,0.002,2021-06-15,['EPA 537.1'],0.002,0.002,3,3,2020-2021,0.0,Keep same frequency,Three or fewer samples
100832,Acesulfame-K (ng/L),Acesulfame-K,WRD112,ng/L,680.0,2018-06-08,['LC-MS-MS'],20.0,20.0,0,2,2015-2018,100.0,Keep same frequency,Three or fewer samples
100832,Acetone (ug/L),Acetone,81552,ug/L,10.0,2018-02-07,['EPA 624'],10.0,10.0,1,1,2018-2018,0.0,Keep same frequency,Three or fewer samples
100832,ADONA (ug/L),ADONA,C2818,ug/L,0.002,2021-06-15,['EPA 537.1'],0.002,0.002,3,3,2020-2021,0.0,Keep same frequency,Three or fewer samples
100832,ADONA (ug/L),ADONA,C2818,ug/L,0.002,2021-06-15,['EPA 537.1'],0.002,0.002,3,3,2020-2021,0.0,Keep same frequency,Three or fewer samples
100832,Aldicarb (Temik) (ug/L),Aldicarb (Temik),39053,ug/L,0.5,2018-10-04,['EPA 531.2'],0.5,0.5,3,3,2018-2018,0.0,Keep same frequency,Three or fewer samples
100832,Aldicarb sulfone (ug/L),Aldicarb sulfone,A-020,ug/L,0.5,2018-10-04,['EPA 531.2'],0.5,0.5,3,3,2018-2018,0.0,Keep same frequency,Three or fewer samples
100832,Aldicarb sulfoxide (ug/L),Aldicarb sulfoxide,A-019,ug/L,0.5,2018-10-04,['EPA 531.2'],0.5,0.5,3,3,2018-2018,0.0,Keep same frequency,Three or fewer samples
100832,Asbestos (Millifibers),Asbestos,81855,Millifibers,0.18,2022-08-10,['100.2'],0.18,0.18,1,1,2022-2022,0.0,Keep same frequency,Three or fewer samples
100832,Atenolol (ng/L),Atenolol,WRD49,ng/L,5.0,2018-06-08,['LC-MS-MS'],5.0,5.0,1,1,2018-2018,0.0,Keep same frequency,Three or fewer samples
100832,"2,4-D (ng/L)","2,4-D",39730,ng/L,5.0,2015-04-14,['LC-MS-MS'],5.0,5.0,1,1,2015-2015,0.0,Keep same frequency,Three or fewer samples
100832,11CI-PF3OUdS (ug/L),11CI-PF3OUdS,C2817,ug/L,0.002,2021-06-15,['EPA 537.1'],0.002,0.002,3,3,2020-2021,0.0,Keep same frequency,Three or fewer samples
100832,2-Hexanone (ug/L),2-Hexanone,77103,ug/L,10.0,2018-02-07,['EPA 624'],10.0,10.0,1,1,2018-2018,0.0,Keep same frequency,Three or fewer samples
100832,"1,1,1-Trichloroethane (ug/L)","1,1,1-Trichloroethane",34506,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2'],0.5,0.5,60,60,2013-2022,0.0,Reduce frequency,All samples are ND
100832,"1,3-Dichlorobenzene (ug/L)","1,3-Dichlorobenzene",34566,ug/L,1.0,2018-10-04,['524.2' 'EPA 524.2' 'EPA 625.1 SIM' 'EPA 625 SIM' 'EPA 624'],0.19,1.0,60,60,2013-2022,0.0,Reduce frequency,All samples are ND
100832,"1,3,5-Trimethylbenzene (ug/L)","1,3,5-Trimethylbenzene",77226,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2'],0.5,0.5,60,60,2013-2022,0.0,Reduce frequency,All samples are ND
100832,"1,1,1,2-Tetrachloroethane (ug/L)","1,1,1,2-Tetrachloroethane",77562,ug/L,0.5,2022-06-16,['524.2' 'EPA 524.2'],0.5,0.5,58,58,2013-2022,0.0,Reduce frequency,All samples are ND
100832,"1,2-Dichloropropane (ug/L)","1,2-Dichloropropane",34541,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2' 'EPA 624'],0.5,0.5,60,60,2013-2022,0.0,Reduce frequency,All samples are ND
100832,"1,2-Dichloroethane (ug/L)","1,2-Dichloroethane",34531,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2'],0.5,0.5,60,60,2013-2022,0.0,Reduce frequency,All samples are ND
100832,"1,2,4-Trimethylbenzene (ug/L)","1,2,4-Trimethylbenzene",77222,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2'],0.5,0.5,60,60,2013-2022,0.0,Reduce frequency,All samples are ND
100832,"1,2,4-Trichlorobenzene (ug/L)","1,2,4-Trichlorobenzene",34551,ug/L,0.5,2022-10-19,['524.2' 'EPA 625.1 SIM' 'EPA 524.2' 'EPA 625 SIM'],0.19,0.5,60,60,2013-2022,0.0,Reduce frequency,All samples are ND
100832,"1,2-diphenylhydrazine (ug/L)","1,2-diphenylhydrazine",34346,ug/L,10.0,2018-02-07,['625.1' '625.1 SIM' 'EPA 625.1 SIM' 'EPA 625 SIM' 'EPA 625'],0.19,10.0,18,18,2018-2022,0.0,Reduce frequency,All samples are ND
100832,"1,2,3-Trichlorobenzene (ug/L)","1,2,3-Trichlorobenzene",77613,ug/L,0.5,2022-06-16,['524.2' 'EPA 524.2'],0.5,0.5,58,58,2013-2022,0.0,Reduce frequency,All samples are ND
100832,"1,1-Dichloropropene (ug/L)","1,1-Dichloropropene",77168,ug/L,0.5,2022-06-16,['524.2' 'EPA 524.2'],0.5,0.5,58,58,2013-2022,0.0,Reduce frequency,All samples are ND
100832,"1,1-Dichloroethylene (ug/L)","1,1-Dichloroethylene",34501,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2' 'EPA 624'],0.5,0.5,60,60,2013-2022,0.0,Reduce frequency,All samples are ND
100832,"1,1-Dichloroethane (ug/L)","1,1-Dichloroethane",34496,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2'],0.5,0.5,60,60,2013-2022,0.0,Reduce frequency,All samples are ND
100832,"1,1,2-Trichloroethane (ug/L)","1,1,2-Trichloroethane",34511,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2' 'EPA 624'],0.5,0.5,60,60,2013-2022,0.0,Reduce frequency,All samples are ND
100832,"1,1,2,2-Tetrachloroethane (ug/L)","1,1,2,2-Tetrachloroethane",34516,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2'],0.5,0.5,60,60,2013-2022,0.0,Reduce frequency,All samples are ND
100832,"1,2,3-Trichloropropane (ug/L)","1,2,3-Trichloropropane",77443,ug/L,0.5,2022-06-16,['SRL 524M' '524.2' 'CASRL 524M-TCP' 'EPA 524.2'],0.005,0.5,60,60,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Endrin (ug/L),Endrin,39390,ug/L,0.2,2020-04-23,['505' 'EPA 525.2' 'EPA 505'],0.0099,0.2,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,E. Coli Bacteria (MPN/100 mL),E. Coli Bacteria,61206,MPN/100 mL,1.0,2022-04-07,['SM 9223B'],1.0,1.0,13,13,2018-2022,0.0,Reduce frequency,All samples are ND
100833,E. Coli Bacteria (PA),E. Coli Bacteria,61206,PA,0.0,2022-04-07,['SM 9223B'],0.0,0.0,13,13,2018-2022,0.0,Reduce frequency,All samples are ND
100833,E. Coli Bacteria (PW),E. Coli Bacteria,61206,PW,1.0,2022-04-07,['SM 9223B'],1.0,1.0,10,10,2020-2022,0.0,Reduce frequency,All samples are ND
100833,Endosulfan I (alpha) (ug/L),Endosulfan I (alpha),34361,ug/L,0.1,2022-04-07,['525.2' 'EPA 525.2'],0.098,0.1,15,15,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Endosulfan II (beta) (ug/L),Endosulfan II (beta),34356,ug/L,0.1,2022-04-07,['525.2' 'EPA 525.2'],0.098,0.1,15,15,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Endosulfan Sulfate (ug/L),Endosulfan Sulfate,34351,ug/L,0.1,2022-04-07,['525.2' 'EPA 525.2'],0.098,0.1,15,15,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Endothall (ug/L),Endothall,38926,ug/L,5.0,2022-10-19,['548.1' 'EPA 548.1'],5.0,5.0,12,12,2020-2022,0.0,Reduce frequency,All samples are ND
100833,Endrin Aldehyde (ug/L),Endrin Aldehyde,34366,ug/L,0.1,2022-04-07,['525.2' 'EPA 525.2'],0.098,0.1,15,15,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Methoxychlor (ug/L),Methoxychlor,39480,ug/L,0.1,2022-04-07,['505' 'EPA 525.2' 'EPA 505'],0.05,0.1,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Ethyl Benzene (ug/L),Ethyl Benzene,34371,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2' 'EPA 624'],0.5,0.5,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Methyl Tert Butyl Ether (MTBE) (ug/L),Methyl Tert Butyl Ether (MTBE),46491,ug/L,3.0,2020-06-16,['524.2' 'EPA 524.2'],0.5,3.0,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Diquat (ug/L),Diquat,78885,ug/L,0.4,2022-10-19,['549.2' 'EPA 549.2'],0.39,0.4,15,15,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Mercury (ug/L),Mercury,71900,ug/L,0.2,2022-10-19,['200.8' 'EPA 200.8' 'EPA 245.1'],0.2,0.2,55,55,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Malathion (ug/L),Malathion,39530,ug/L,0.1,2022-04-07,['EPA 525.2'],0.1,0.1,13,13,2018-2022,0.0,Reduce frequency,All samples are ND
100833,"m,p-Xylenes (ug/L)","m,p-Xylenes",A-014,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2'],0.5,0.5,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Lindane (Gamma-BHC) (ug/L),Lindane (Gamma-BHC),39340,ug/L,0.04,2022-02-15,['505' 'EPA 505' 'EPA 525.2'],0.0099,0.04,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Lead (ug/L),Lead,1051,ug/L,2.5,2016-06-22,['200.8' 'EPA 200.8'],0.5,2.5,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Isopropylbenzene (ug/L),Isopropylbenzene,77223,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2'],0.5,0.5,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Isophorone (ug/L),Isophorone,34408,ug/L,5.0,2018-02-07,['525.2' '625.1 SIM' 'EPA 525.2' 'EPA 625.1 SIM' 'EPA 625 SIM' 'EPA 625'],0.19,5.0,18,18,2018-2022,0.0,Reduce frequency,All samples are ND
100833,HMX (ug/L),HMX,82203,ug/L,0.1,2022-10-19,['Explosives' 'LC-MS-MS'],0.1,0.1,15,15,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Hexachloroethane (ug/L),Hexachloroethane,34396,ug/L,9.6,2022-10-19,['625.1' '625.1 SIM' 'EPA 625.1 SIM' 'EPA 625 SIM' 'EPA 625'],0.19,9.6,18,18,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Hexachlorocyclopentadiene (ug/L),Hexachlorocyclopentadiene,34386,ug/L,10.0,2018-02-07,['525.2' '625.1 SIM' 'EPA 625.1 SIM' 'EPA 525.2' 'EPA 625 SIM' 'EPA 625'],0.049,10.0,18,18,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Hexachlorobutadiene (ug/L),Hexachlorobutadiene,34391,ug/L,0.5,2022-10-19,['524.2' '625.1 SIM' 'EPA 625.1 SIM' 'EPA 524.2'],0.19,0.5,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Hexachlorobenzene (ug/L),Hexachlorobenzene,39700,ug/L,5.0,2018-02-07,['525.2' '625.1 SIM' 'EPA 525.2' 'EPA 625.1 SIM' 'EPA 625 SIM' 'EPA 625'],0.049,5.0,18,18,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Heptachlor Epoxide (ug/L),Heptachlor Epoxide,39420,ug/L,0.05,2022-04-07,['505' 'EPA 525.2' 'EPA 505'],0.0099,0.05,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Heptachlor (ug/L),Heptachlor,39410,ug/L,0.04,2022-02-15,['505' 'EPA 505' 'EPA 525.2'],0.0099,0.04,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Glyphosate (ug/L),Glyphosate,79743,ug/L,6.0,2022-10-19,['547' 'EPA 547'],6.0,6.0,12,12,2020-2022,0.0,Reduce frequency,All samples are ND
100833,gamma-Chlordane (ug/L),gamma-Chlordane,39810,ug/L,0.05,2022-04-07,['EPA 525.2'],0.05,0.05,13,13,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Formaldehyde (ug/L),Formaldehyde,71880,ug/L,5.0,2022-10-19,['556' 'EPA 556'],5.0,5.0,15,15,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Fluorotrichloromethane (Freon11) (ug/L),Fluorotrichloromethane (Freon11),34488,ug/L,5.0,2020-06-16,['524.2' 'EPA 524.2' 'EPA 624'],0.5,5.0,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Fluorene (ug/L),Fluorene,34381,ug/L,5.0,2018-02-07,['525.2' '625.1 SIM' 'EPA 525.2' 'EPA 625.1 SIM' 'EPA 625'],0.049,5.0,18,18,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Fluoranthene (ug/L),Fluoranthene,34376,ug/L,5.0,2018-02-07,['525.2' 'EPA 525.2' 'EPA 625.1 SIM' 'EPA 625 SIM' 'EPA 625'],0.098,5.0,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Ethylene Glycol (mg/L),Ethylene Glycol,77023,mg/L,5.0,2022-10-19,['8015C' 'EPA 8015B'],5.0,5.0,12,12,2020-2022,0.0,Reduce frequency,All samples are ND
100833,Ethylene Dibromide (EDB) (ug/L),Ethylene Dibromide (EDB),77651,ug/L,0.01,2022-10-19,['551.1' 'EPA 551.1'],0.01,0.01,15,15,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Ethyl Tertiary Butyl Ether (ug/L),Ethyl Tertiary Butyl Ether,A-033,ug/L,3.0,2022-06-16,['524.2' 'EPA 524.2'],3.0,3.0,53,53,2013-2022,0.0,Reduce frequency,All samples are ND
100833,EPTC (ug/L),EPTC,81894,ug/L,0.1,2022-04-07,['EPA 525.2'],0.1,0.1,13,13,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Dinoseb (ug/L),Dinoseb,81287,ug/L,0.2,2022-10-19,['515.4' 'EPA 515.4'],0.2,0.2,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Di (2-Ethylhexyl) Adipate (ug/L),Di (2-Ethylhexyl) Adipate,A-026,ug/L,0.6,2022-04-07,['525.2' 'EPA 525.2'],0.59,0.6,15,15,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Dimethoate (ug/L),Dimethoate,38458,ug/L,0.1,2022-04-07,['EPA 525.2'],0.1,0.1,13,13,2018-2022,0.0,Reduce frequency,All samples are ND
100833,"cis-1,3-Dichloropropene (ug/L)","cis-1,3-Dichloropropene",34704,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2'],0.5,0.5,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,"cis-1,2-Dichloroethylene (ug/L)","cis-1,2-Dichloroethylene",77093,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2'],0.5,0.5,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Chrysene (ug/L),Chrysene,34320,ug/L,0.2,2021-12-15,['525.2' '625.1 SIM' 'EPA 525.2' 'EPA 625.1 SIM' 'EPA 625 SIM'],0.02,0.2,18,18,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Chromium III (ug/L),Chromium III,A-044,ug/L,1.0,2022-04-07,['EPA 200.8'],1.0,1.0,10,10,2020-2022,0.0,Reduce frequency,All samples are ND
100833,"Chlorthalonil (Draconil,Bravo) (ug/L)","Chlorthalonil (Draconil,Bravo)",70314,ug/L,0.1,2022-04-07,['EPA 525.2'],0.1,0.1,13,13,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Chlorpyrifos (ug/L),Chlorpyrifos,77969,ug/L,0.05,2022-04-07,['EPA 525.2'],0.05,0.05,13,13,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Chloroneb (ug/L),Chloroneb,38423,ug/L,0.1,2022-04-07,['EPA 525.2'],0.1,0.1,13,13,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Cyanide (mg/L),Cyanide,1291,mg/L,0.025,2022-10-19,['4500 CN F' 'SM4500CN-F' 'EPA 335.4'],0.005,0.025,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Chloromethane (Methyl Chloride) (ug/L),Chloromethane (Methyl Chloride),34418,ug/L,0.5,2022-06-16,['524.2' 'EPA 524.2'],0.5,0.5,54,54,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Chlorobenzilate (ug/L),Chlorobenzilate,39460,ug/L,0.1,2022-04-07,['EPA 525.2'],0.1,0.1,13,13,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Chlorobenzene (ug/L),Chlorobenzene,34301,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2'],0.5,0.5,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Chlorite by IC (mg/L),Chlorite by IC,50074,mg/L,0.01,2022-04-07,['EPA 300.0'],0.01,0.01,10,10,2020-2022,0.0,Reduce frequency,All samples are ND
100833,Chlordane (ug/L),Chlordane,39350,ug/L,0.1,2022-10-19,['505' 'EPA 505'],0.099,0.1,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,"Carbonate as CO3, Calculated (mg/L)","Carbonate as CO3, Calculated",445,mg/L,2.0,2022-10-19,['SM 2320B' 'SM2330B'],2.0,2.0,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Carbon Tetrachloride (ug/L),Carbon Tetrachloride,32102,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2'],0.5,0.5,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Metolachlor (ug/L),Metolachlor,39356,ug/L,0.05,2022-04-07,['EPA 525.2'],0.05,0.05,13,13,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Chloroethane (ug/L),Chloroethane,34311,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2'],0.5,0.5,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Dimethylphthalate (ug/L),Dimethylphthalate,34341,ug/L,2.0,2022-04-07,['525.2' '625.1 SIM' 'EPA 625.1 SIM' 'EPA 525.2' 'EPA 625 SIM'],0.49,2.0,18,18,2018-2022,0.0,Reduce frequency,All samples are ND
100833,D/DBP Haloacetic Acids (HAA5) (ug/L),D/DBP Haloacetic Acids (HAA5),A-049,ug/L,2.0,2022-04-07,['SM 6251B'],2.0,2.0,10,10,2020-2022,0.0,Reduce frequency,All samples are ND
100833,DDVP (ug/L),DDVP,38775,ug/L,0.05,2022-04-07,['EPA 525.2'],0.05,0.05,13,13,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Diethylphthalate (ug/L),Diethylphthalate,34336,ug/L,2.0,2021-12-15,['525.2' '625.1 SIM' 'EPA 525.2' 'EPA 625.1 SIM' 'EPA 625 SIM'],0.49,2.0,18,18,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Dieldrin (ug/L),Dieldrin,39380,ug/L,0.2,2022-02-15,['505' 'EPA 505' 'EPA 525.2'],0.0099,0.2,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Dichlorprop (ug/L),Dichlorprop,82356,ug/L,0.5,2022-06-16,['515.4' 'EPA 515.4'],0.5,0.5,54,54,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Tertiary Butyl Alcohol (TBA) (ug/L),Tertiary Butyl Alcohol (TBA),77035,ug/L,3.0,2019-12-17,['524.2' 'EPA 524.2 SIM'],2.0,2.0,21,22,2018-2022,4.545454545454547,TO REVIEW,Less than 4 values > DL
100833,Dichlorodifluoromethane (Freon 12) (ug/L),Dichlorodifluoromethane (Freon 12),34668,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2' 'EPA 624'],0.5,0.5,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Dichloroacetic acid (ug/L),Dichloroacetic acid,77288,ug/L,1.0,2022-10-19,['6251B' 'SM 6251B'],1.0,1.0,12,12,2020-2022,0.0,Reduce frequency,All samples are ND
100833,Dicamba (ug/L),Dicamba,82052,ug/L,0.1,2022-06-16,['515.4' 'EPA 515.4'],0.1,0.1,54,54,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Dalapon (qualitative) (ug/L),Dalapon (qualitative),38432,ug/L,1.0,2022-10-19,['515.4' 'EPA 515.4'],1.0,1.0,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Dibromomethane (ug/L),Dibromomethane,77596,ug/L,0.5,2022-06-16,['524.2' 'EPA 524.2'],0.5,0.5,54,54,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Dibromoacetic acid (ug/L),Dibromoacetic acid,82721,ug/L,1.0,2022-10-19,['6251B' 'SM 6251B'],1.0,1.0,12,12,2020-2022,0.0,Reduce frequency,All samples are ND
100833,Dibenzofuran (ug/L),Dibenzofuran,81302,ug/L,5.0,2018-02-07,['625.1 SIM' 'EPA 625.1 SIM' 'EPA 625 SIM' 'EPA 625'],0.19,5.0,16,16,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Diazinon (ug/L),Diazinon,39570,ug/L,0.1,2022-04-07,['525.2' 'EPA 525.2'],0.098,0.1,15,15,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Di-N-Octylphthalate (ug/L),Di-N-Octylphthalate,34596,ug/L,10.0,2018-02-07,['525.2' '625.1 SIM' 'EPA 525.2' 'EPA 625.1 SIM' 'EPA 625 SIM' 'EPA 625'],0.098,10.0,18,18,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Di-Isopropyl Ether (ug/L),Di-Isopropyl Ether,A-036,ug/L,3.0,2022-06-16,['524.2' 'EPA 524.2'],3.0,3.0,54,54,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Di(2-ethylhexyl)phthalate (DEHP) (ug/L),Di(2-ethylhexyl)phthalate (DEHP),39100,ug/L,4.9,2020-02-12,['525.2' 'EPA 525.2' 'EPA 625.1 SIM'],0.59,4.9,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Delta-BHC (ug/L),Delta-BHC,34259,ug/L,0.1,2022-04-07,['525.2' 'EPA 525.2'],0.098,0.1,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Dibromochloropropane (DBCP) (ug/L),Dibromochloropropane (DBCP),38761,ug/L,0.01,2022-10-19,['551.1' 'EPA 551.1'],0.01,0.01,15,15,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Metribuzin (ug/L),Metribuzin,81408,ug/L,0.05,2022-04-07,['EPA 525.2'],0.05,0.05,13,13,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Propachlor (ug/L),Propachlor,38533,ug/L,0.05,2022-04-07,['525.2' 'EPA 525.2'],0.049,0.05,15,15,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Monobromoacetic acid (ug/L),Monobromoacetic acid,A-041,ug/L,1.0,2022-10-19,['6251B' 'SM 6251B'],1.0,1.0,12,12,2020-2022,0.0,Reduce frequency,All samples are ND
100833,Phenolic Compounds (mg/L),Phenolic Compounds,34034,mg/L,0.01,2022-04-07,['MWH 420/SW9066'],0.01,0.01,10,10,2020-2022,0.0,Reduce frequency,All samples are ND
100833,Phenylacetic acid (ug/L),Phenylacetic acid,77385,ug/L,1000.0,2018-04-16,['EPA 625'],1000.0,1000.0,31,31,2013-2018,0.0,Reduce frequency,All samples are ND
100833,Picloram (ug/L),Picloram,39720,ug/L,0.1,2022-10-19,['515.4' 'EPA 515.4'],0.1,0.1,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Polychlorinated Biphenyls (PCBs) (ug/L),Polychlorinated Biphenyls (PCBs),39516,ug/L,0.1,2022-10-19,['505' 'EPA 505'],0.099,0.1,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Carbon Disulfide (ug/L),Carbon Disulfide,77041,ug/L,0.5,2022-10-19,['524.2' 'EPA 524.2' 'EPA 624'],0.5,0.5,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100833,Pyrene (ug/L),Pyrene,34469,ug/L,0.2,2021-12-15,['525.2' '625.1 SIM' 'EPA 525.2' 'EPA 625.1 SIM' 'EPA 625 SIM'],0.049,0.2,18,18,2018-2022,0.0,Reduce frequency,All samples are ND
100833,Radium 226 and 228 (pCi/L),Radium 226 and 228,11503,pCi/L,2.0,2022-04-07,['CALCULATION' 'EPA 903.0'],1.4,2.0,14,14,2018-2022,0.0,Reduce frequency,All samples are ND
